job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,remote_ratio,required_skills,education_required,years_experience,industry,posting_date
AI02375,Data Scientist,62219,EN,PT,Netherlands,S,50,"r, scala, sql",Master,0,Media,2024-07-09
AI02376,AI Software Engineer,50017,EN,FT,India,M,50,"gcp, kubernetes, mathematics, pytorch, tensorflow",Associate,0,Manufacturing,2024-03-25
AI02377,AI Architect,85664,SE,FT,Israel,M,50,"mlops, scala, kubernetes, aws, computer vision",Master,5,Gaming,2024-06-01
AI02378,Computer Vision Engineer,124694,EX,FT,South Korea,L,0,"docker, git, mlops, kubernetes",Bachelor,19,Media,2024-02-20
AI02379,NLP Engineer,183140,EX,PT,Canada,L,0,"pytorch, kubernetes, nlp, r",Associate,19,Real Estate,2024-12-10
AI02380,Machine Learning Researcher,93666,EN,CT,Netherlands,L,0,"gcp, deep learning, java",Associate,1,Technology,2025-01-23
AI02381,AI Software Engineer,150043,SE,FT,Netherlands,L,0,"mlops, azure, git, spark",Bachelor,8,Consulting,2024-02-19
AI02382,Machine Learning Researcher,92638,EN,FT,Sweden,L,50,"python, nlp, aws, tensorflow, linux",Bachelor,1,Finance,2024-06-07
AI02383,Machine Learning Researcher,175677,SE,CT,Germany,L,0,"tableau, kubernetes, sql",Bachelor,7,Technology,2024-12-12
AI02384,AI Specialist,132656,EX,FT,Austria,S,50,"gcp, sql, spark, azure",Master,15,Finance,2025-03-28
AI02385,ML Ops Engineer,45786,EN,FT,India,S,0,"pytorch, azure, tensorflow, mathematics",Master,0,Technology,2025-03-26
AI02386,AI Software Engineer,184379,EX,FT,Finland,L,0,"java, linux, aws, mlops, nlp",Associate,13,Finance,2024-12-26
AI02387,AI Consultant,99597,MI,PT,Denmark,M,0,"scala, sql, docker, pytorch, kubernetes",PhD,2,Transportation,2025-04-28
AI02388,Principal Data Scientist,104129,EN,PT,Norway,L,100,"tableau, azure, scala, java",Associate,0,Finance,2024-03-19
AI02389,Machine Learning Researcher,99295,SE,FT,Singapore,S,50,"java, scala, spark",Bachelor,9,Energy,2024-11-06
AI02390,AI Software Engineer,107824,MI,FL,Germany,L,50,"linux, scala, tensorflow, docker",Associate,4,Manufacturing,2024-10-25
AI02391,AI Specialist,203440,EX,CT,Ireland,L,50,"linux, scala, mathematics, deep learning, tensorflow",Bachelor,11,Finance,2025-04-22
AI02392,Data Engineer,155086,EX,FL,Ireland,L,50,"nlp, sql, spark",Master,19,Automotive,2024-06-27
AI02393,AI Specialist,86370,SE,FT,Israel,L,100,"sql, pytorch, tensorflow",PhD,6,Telecommunications,2025-04-28
AI02394,Deep Learning Engineer,77485,MI,FT,Austria,L,0,"java, data visualization, azure",Associate,3,Telecommunications,2024-11-24
AI02395,AI Specialist,279393,EX,CT,United Kingdom,L,50,"kubernetes, python, hadoop",PhD,14,Automotive,2024-07-01
AI02396,AI Consultant,95991,EN,FL,Norway,M,50,"sql, r, gcp, azure",Bachelor,0,Government,2024-09-22
AI02397,Machine Learning Researcher,100385,MI,PT,Netherlands,S,50,"sql, scala, azure",Bachelor,4,Media,2024-12-11
AI02398,Data Analyst,308706,EX,FT,Norway,L,0,"hadoop, azure, tableau",Master,18,Retail,2024-10-29
AI02399,AI Research Scientist,72555,SE,FT,Japan,M,100,"mlops, r, sql, kubernetes, git",Associate,5,Consulting,2024-11-15
AI02400,NLP Engineer,91928,EN,FT,Sweden,L,0,"linux, sql, pytorch, nlp",Bachelor,1,Retail,2024-11-01
AI02401,Robotics Engineer,63544,EN,FT,Ireland,L,50,"hadoop, gcp, python, sql, mathematics",Associate,1,Technology,2024-03-06
AI02402,AI Architect,76677,SE,FT,Austria,M,50,"hadoop, mlops, git",Master,7,Consulting,2025-02-26
AI02403,Research Scientist,70814,MI,PT,United Kingdom,S,50,"deep learning, azure, aws, tensorflow, java",Master,3,Healthcare,2024-05-26
AI02404,AI Product Manager,68019,EN,FT,Sweden,M,0,"sql, kubernetes, gcp, spark, mlops",Bachelor,1,Technology,2024-07-05
AI02405,ML Ops Engineer,86137,SE,CT,China,M,50,"python, kubernetes, nlp, data visualization",Master,5,Retail,2024-06-24
AI02406,Machine Learning Researcher,169778,EX,FT,Singapore,S,0,"python, docker, spark",PhD,13,Retail,2024-04-28
AI02407,Head of AI,94557,SE,PT,Ireland,L,100,"java, azure, pytorch",Bachelor,5,Energy,2024-04-23
AI02408,Data Scientist,90678,MI,FL,France,S,50,"deep learning, data visualization, tableau, tensorflow, sql",Bachelor,2,Real Estate,2024-03-09
AI02409,AI Product Manager,43668,EN,FT,India,S,50,"data visualization, tableau, java, spark",Associate,1,Education,2024-05-25
AI02410,Robotics Engineer,190051,EX,FL,France,M,100,"kubernetes, linux, data visualization, hadoop, statistics",Bachelor,15,Transportation,2024-09-07
AI02411,Deep Learning Engineer,244334,EX,FL,Switzerland,M,100,"scala, azure, data visualization",PhD,17,Media,2024-06-17
AI02412,Deep Learning Engineer,99115,MI,FT,Germany,S,0,"computer vision, spark, nlp, r, aws",PhD,4,Real Estate,2024-04-26
AI02413,AI Specialist,164229,EX,FT,Canada,L,50,"mlops, linux, git, scala, data visualization",Associate,17,Technology,2025-01-24
AI02414,Data Analyst,215745,EX,FL,Switzerland,M,100,"azure, spark, r, python",Bachelor,18,Government,2024-11-10
AI02415,AI Consultant,70179,EN,PT,Netherlands,L,100,"computer vision, python, tableau, nlp",PhD,1,Finance,2025-01-03
AI02416,NLP Engineer,182282,SE,CT,Switzerland,S,50,"mathematics, azure, hadoop, git, kubernetes",Bachelor,6,Automotive,2024-01-31
AI02417,Head of AI,114242,SE,PT,United Kingdom,S,0,"deep learning, data visualization, scala, pytorch, mlops",PhD,8,Finance,2024-08-28
AI02418,Machine Learning Engineer,40934,EN,CT,Ireland,M,50,"mlops, docker, tensorflow, tableau, spark",Bachelor,0,Automotive,2024-06-26
AI02419,AI Architect,73307,SE,PT,Ireland,S,100,"computer vision, statistics, azure",Associate,6,Manufacturing,2024-03-10
AI02420,AI Product Manager,197381,EX,FL,Ireland,L,100,"tableau, tensorflow, python, sql, nlp",Associate,11,Manufacturing,2024-09-05
AI02421,AI Architect,132511,EX,FL,India,S,0,"aws, sql, linux, deep learning",Master,15,Healthcare,2024-09-17
AI02422,Robotics Engineer,99209,SE,FT,China,M,100,"java, scala, pytorch, mathematics, statistics",Bachelor,8,Government,2024-03-06
AI02423,NLP Engineer,123831,SE,PT,Israel,L,50,"sql, aws, mlops",PhD,7,Retail,2025-01-16
AI02424,Machine Learning Researcher,133611,EX,PT,Ireland,M,0,"git, computer vision, python, kubernetes, docker",Master,11,Healthcare,2024-11-12
AI02425,AI Software Engineer,87776,EN,FT,Switzerland,S,100,"gcp, git, tableau, python",Bachelor,1,Finance,2024-07-14
AI02426,AI Consultant,64857,EN,CT,Germany,M,50,"gcp, hadoop, deep learning, kubernetes",Associate,1,Technology,2025-03-05
AI02427,Data Analyst,200903,EX,FT,France,L,0,"azure, gcp, mlops, nlp, mathematics",Master,10,Energy,2025-04-17
AI02428,AI Software Engineer,100012,SE,FL,Canada,S,0,"linux, pytorch, computer vision, tensorflow, r",Associate,7,Energy,2024-01-26
AI02429,Data Analyst,69033,MI,CT,Japan,L,50,"statistics, mlops, kubernetes, linux",Bachelor,2,Government,2024-10-05
AI02430,ML Ops Engineer,84164,SE,FL,Japan,L,100,"java, r, nlp, docker, computer vision",Associate,7,Telecommunications,2024-03-03
AI02431,Computer Vision Engineer,58911,MI,FT,Finland,S,100,"nlp, deep learning, scala, azure, pytorch",Associate,2,Manufacturing,2024-10-22
AI02432,Autonomous Systems Engineer,51367,EN,FT,Australia,M,50,"mathematics, azure, gcp, aws",Bachelor,1,Consulting,2024-05-10
AI02433,Head of AI,96305,SE,FT,Ireland,M,50,"git, linux, tableau, mlops",Master,6,Finance,2024-03-22
AI02434,Computer Vision Engineer,106796,SE,FT,Sweden,S,0,"pytorch, data visualization, tensorflow, mathematics",PhD,9,Energy,2024-07-29
AI02435,AI Architect,78997,EN,PT,Norway,S,50,"pytorch, gcp, spark, kubernetes",PhD,0,Education,2024-12-26
AI02436,Deep Learning Engineer,94628,SE,PT,Austria,M,100,"tableau, kubernetes, pytorch, git, aws",Bachelor,9,Technology,2024-09-12
AI02437,Head of AI,86545,EN,PT,Switzerland,L,50,"pytorch, tensorflow, spark, azure, git",PhD,1,Telecommunications,2025-04-09
AI02438,NLP Engineer,120794,MI,CT,Norway,S,100,"docker, computer vision, data visualization, sql, git",Bachelor,4,Media,2024-05-10
AI02439,ML Ops Engineer,80020,SE,PT,Japan,M,50,"computer vision, mlops, hadoop",Master,8,Media,2024-01-29
AI02440,Autonomous Systems Engineer,125199,SE,PT,United Kingdom,L,100,"deep learning, git, docker",Master,9,Healthcare,2024-08-20
AI02441,Computer Vision Engineer,133865,SE,PT,Norway,M,0,"hadoop, python, spark, sql, kubernetes",PhD,8,Manufacturing,2025-02-10
AI02442,AI Architect,66156,EN,FT,United Kingdom,S,0,"computer vision, kubernetes, aws",Associate,1,Government,2024-02-05
AI02443,AI Specialist,113010,MI,FL,Canada,L,0,"sql, azure, statistics, mlops",Master,2,Finance,2024-10-16
AI02444,Computer Vision Engineer,221947,EX,FT,United Kingdom,M,50,"python, hadoop, deep learning, kubernetes",PhD,15,Real Estate,2024-10-03
AI02445,Data Scientist,55748,EN,FT,Finland,L,50,"tensorflow, mathematics, scala",Master,1,Finance,2024-03-14
AI02446,AI Software Engineer,101396,MI,FT,Australia,L,100,"hadoop, gcp, azure, scala",PhD,4,Retail,2025-01-22
AI02447,Computer Vision Engineer,92073,SE,FL,South Korea,S,50,"statistics, computer vision, deep learning",Bachelor,6,Telecommunications,2025-01-09
AI02448,Data Engineer,42538,EN,CT,South Korea,L,50,"kubernetes, python, nlp, gcp, azure",Bachelor,0,Automotive,2024-11-29
AI02449,Autonomous Systems Engineer,145351,EX,PT,Germany,S,0,"tableau, pytorch, linux",PhD,11,Consulting,2025-03-31
AI02450,Data Scientist,135839,SE,FT,Sweden,S,0,"hadoop, linux, mlops, statistics",PhD,8,Telecommunications,2024-06-03
AI02451,NLP Engineer,86044,SE,CT,India,S,0,"tensorflow, git, sql",Associate,6,Transportation,2025-04-30
AI02452,Machine Learning Engineer,49748,MI,CT,India,S,0,"mlops, python, scala, docker",Associate,2,Technology,2024-10-03
AI02453,AI Architect,48467,EN,FL,Israel,L,50,"computer vision, mathematics, scala, java",Master,0,Transportation,2024-09-18
AI02454,Data Scientist,113962,SE,FT,Canada,S,0,"computer vision, scala, python",Bachelor,7,Finance,2025-04-23
AI02455,Robotics Engineer,42619,EN,PT,Ireland,S,100,"pytorch, git, computer vision, spark",Master,0,Technology,2024-01-25
AI02456,Deep Learning Engineer,45111,EN,FT,China,L,100,"computer vision, linux, mlops, git",Associate,1,Finance,2025-03-11
AI02457,AI Architect,113326,EX,FT,China,S,100,"r, mlops, tableau, sql",Master,18,Healthcare,2024-08-02
AI02458,AI Product Manager,318069,EX,CT,Denmark,M,100,"git, tableau, mathematics",Bachelor,19,Energy,2024-11-01
AI02459,AI Consultant,176768,EX,CT,Denmark,M,0,"deep learning, azure, python, gcp",Associate,13,Consulting,2024-02-06
AI02460,Head of AI,296701,EX,CT,Norway,M,100,"git, scala, kubernetes, r, statistics",Bachelor,11,Healthcare,2024-04-23
AI02461,NLP Engineer,97351,SE,CT,Finland,L,0,"git, pytorch, statistics, deep learning, tensorflow",Associate,7,Manufacturing,2024-10-28
AI02462,Deep Learning Engineer,68679,EN,FT,Netherlands,S,0,"kubernetes, spark, scala, java",PhD,1,Automotive,2024-04-25
AI02463,Data Engineer,113896,SE,FL,Ireland,L,0,"aws, sql, git, data visualization",PhD,5,Technology,2025-02-07
AI02464,AI Specialist,186024,SE,PT,United Kingdom,L,50,"nlp, kubernetes, linux, deep learning",Bachelor,7,Consulting,2024-07-02
AI02465,ML Ops Engineer,295104,EX,CT,Switzerland,M,100,"python, java, deep learning",Bachelor,18,Manufacturing,2024-04-25
AI02466,Autonomous Systems Engineer,132942,MI,FL,Singapore,L,100,"java, r, docker",Bachelor,3,Manufacturing,2025-01-12
AI02467,AI Specialist,192117,SE,CT,Norway,L,50,"computer vision, docker, mathematics, deep learning, java",Associate,8,Real Estate,2024-02-24
AI02468,AI Specialist,127888,SE,FT,Germany,L,100,"spark, scala, kubernetes",Associate,6,Manufacturing,2024-02-22
AI02469,AI Software Engineer,68707,MI,FL,Japan,S,50,"sql, mlops, tensorflow",Associate,2,Education,2024-10-23
AI02470,AI Software Engineer,206000,EX,CT,Netherlands,M,0,"nlp, azure, spark, gcp",PhD,10,Telecommunications,2024-12-15
AI02471,ML Ops Engineer,44413,EN,PT,China,M,100,"tensorflow, computer vision, python, java",Bachelor,0,Real Estate,2025-04-05
AI02472,Machine Learning Engineer,146531,SE,FT,United States,S,0,"pytorch, git, mathematics, scala, hadoop",Bachelor,6,Automotive,2025-01-18
AI02473,NLP Engineer,161847,SE,CT,Canada,L,100,"python, tableau, linux, tensorflow",Master,6,Manufacturing,2024-08-21
AI02474,Machine Learning Researcher,130312,EX,FT,Japan,M,100,"hadoop, docker, tableau, mlops",PhD,17,Retail,2024-04-08
AI02475,Head of AI,82994,EN,PT,Switzerland,M,100,"aws, spark, hadoop, sql",PhD,1,Healthcare,2025-03-13
AI02476,AI Consultant,98817,SE,FL,Australia,S,0,"aws, statistics, sql, computer vision, tableau",Master,7,Real Estate,2024-06-25
AI02477,AI Product Manager,91215,EN,FT,Germany,L,0,"aws, hadoop, tableau",PhD,0,Healthcare,2024-03-17
AI02478,Head of AI,93562,MI,FL,Singapore,L,100,"docker, nlp, scala, python",Master,2,Energy,2024-08-08
AI02479,Research Scientist,77742,MI,FL,United Kingdom,S,100,"statistics, java, r, spark",Master,2,Automotive,2024-02-12
AI02480,Machine Learning Researcher,129913,SE,PT,Netherlands,S,0,"docker, spark, computer vision",Associate,5,Telecommunications,2024-12-26
AI02481,AI Architect,146369,SE,PT,Australia,M,50,"deep learning, azure, r, linux",Master,8,Consulting,2024-11-24
AI02482,Autonomous Systems Engineer,52050,EN,CT,Canada,M,50,"java, sql, mathematics, docker, computer vision",Bachelor,1,Finance,2024-03-04
AI02483,Robotics Engineer,80482,MI,FL,United Kingdom,M,50,"hadoop, nlp, docker, tableau, scala",Bachelor,2,Retail,2025-04-16
AI02484,ML Ops Engineer,50111,EN,CT,Germany,S,0,"kubernetes, gcp, nlp",Associate,1,Manufacturing,2025-01-19
AI02485,AI Specialist,168007,SE,CT,Denmark,S,0,"python, git, pytorch",Bachelor,9,Manufacturing,2025-01-26
AI02486,Robotics Engineer,148874,EX,PT,Austria,L,0,"computer vision, mlops, scala, java, r",PhD,18,Retail,2024-12-27
AI02487,Principal Data Scientist,125520,EX,PT,Japan,L,0,"hadoop, git, data visualization, spark",Bachelor,13,Retail,2024-04-03
AI02488,Deep Learning Engineer,109078,MI,PT,Netherlands,L,100,"hadoop, azure, python, linux",Associate,4,Healthcare,2024-01-23
AI02489,NLP Engineer,125016,MI,FL,Norway,M,50,"mlops, git, linux, gcp",Master,3,Technology,2024-02-11
AI02490,Deep Learning Engineer,105437,SE,CT,France,S,50,"java, linux, spark, python",PhD,5,Healthcare,2025-03-23
AI02491,AI Consultant,106673,SE,CT,India,L,0,"data visualization, mlops, tensorflow, kubernetes",Associate,8,Energy,2024-02-11
AI02492,Data Engineer,79925,SE,PT,Austria,M,100,"computer vision, tableau, linux",Associate,5,Finance,2024-03-02
AI02493,Deep Learning Engineer,165167,EX,CT,Japan,L,50,"spark, sql, tableau",Master,19,Finance,2024-09-30
AI02494,Deep Learning Engineer,94098,MI,CT,Netherlands,L,100,"gcp, git, spark",PhD,4,Transportation,2024-08-19
AI02495,Autonomous Systems Engineer,95635,EN,PT,Singapore,L,100,"computer vision, scala, kubernetes, python",Master,1,Media,2024-10-09
AI02496,Data Engineer,129595,SE,PT,Sweden,M,50,"kubernetes, tensorflow, computer vision",Master,9,Technology,2024-07-28
AI02497,Data Scientist,127926,EX,CT,Canada,S,100,"scala, tensorflow, sql",PhD,19,Government,2024-12-02
AI02498,Data Engineer,249105,EX,CT,Switzerland,L,50,"sql, mlops, java, nlp",PhD,10,Manufacturing,2024-04-17
AI02499,Robotics Engineer,149063,EX,FL,Finland,L,50,"nlp, python, linux, kubernetes",Associate,18,Education,2024-05-12
AI02500,Machine Learning Engineer,87043,SE,FT,Japan,L,0,"sql, azure, tensorflow",Bachelor,9,Retail,2025-02-22
AI02501,Data Engineer,40107,EN,PT,India,S,100,"mathematics, mlops, python, gcp",Associate,0,Transportation,2024-03-09
AI02502,Deep Learning Engineer,89272,SE,PT,India,S,0,"kubernetes, tensorflow, java, python, statistics",Associate,9,Energy,2024-04-09
AI02503,Robotics Engineer,251105,EX,FL,France,L,100,"pytorch, git, data visualization, linux, deep learning",Bachelor,13,Energy,2024-01-12
AI02504,NLP Engineer,60168,EN,PT,Germany,S,50,"kubernetes, r, data visualization, statistics, scala",Bachelor,0,Media,2024-02-12
AI02505,AI Architect,165520,SE,FL,Netherlands,L,0,"scala, sql, tableau, spark",Master,5,Finance,2024-10-25
AI02506,Data Engineer,144698,EX,CT,Israel,M,0,"python, gcp, data visualization, kubernetes",Master,18,Energy,2025-04-25
AI02507,Deep Learning Engineer,49360,MI,FL,India,S,100,"data visualization, hadoop, kubernetes, spark",PhD,3,Media,2024-03-31
AI02508,Data Engineer,134875,SE,FT,Sweden,M,0,"git, python, gcp, computer vision, tensorflow",Bachelor,7,Real Estate,2025-04-04
AI02509,AI Product Manager,171537,EX,FL,Singapore,L,0,"linux, computer vision, git, kubernetes, scala",Bachelor,13,Consulting,2024-01-13
AI02510,Research Scientist,68504,MI,PT,Israel,S,0,"docker, kubernetes, hadoop, scala",Bachelor,2,Automotive,2024-10-08
AI02511,AI Architect,125244,EX,PT,Austria,M,100,"python, scala, kubernetes",Associate,14,Transportation,2024-08-01
AI02512,ML Ops Engineer,37731,EN,FT,Japan,M,100,"git, aws, statistics",Master,0,Energy,2025-01-22
AI02513,Head of AI,112455,EX,FL,Finland,M,0,"scala, python, aws, mathematics",Associate,16,Healthcare,2024-03-09
AI02514,Computer Vision Engineer,57887,MI,FL,Finland,M,0,"sql, computer vision, aws, pytorch",Master,2,Gaming,2024-03-30
AI02515,Data Engineer,134413,EX,FT,Israel,L,100,"data visualization, python, tensorflow, git, docker",Bachelor,15,Manufacturing,2024-01-10
AI02516,Data Analyst,39217,EN,PT,Austria,S,0,"linux, python, deep learning, computer vision",Master,1,Education,2025-02-12
AI02517,ML Ops Engineer,212575,EX,FL,Switzerland,M,50,"pytorch, git, tableau",Associate,12,Telecommunications,2025-01-07
AI02518,Data Analyst,221652,EX,FT,Australia,L,50,"tensorflow, nlp, sql, r, deep learning",Bachelor,19,Real Estate,2024-05-05
AI02519,Principal Data Scientist,125416,SE,FT,Germany,S,0,"python, git, data visualization, docker, aws",PhD,6,Transportation,2024-04-24
AI02520,Principal Data Scientist,50961,EN,PT,China,S,100,"r, aws, linux, tableau",Associate,0,Government,2025-01-22
AI02521,Principal Data Scientist,126464,MI,FT,Denmark,S,100,"python, gcp, spark, deep learning",Master,4,Manufacturing,2024-12-13
AI02522,Autonomous Systems Engineer,158311,SE,CT,United Kingdom,M,50,"linux, statistics, scala, computer vision",Master,5,Transportation,2024-10-03
AI02523,Data Scientist,91196,SE,FT,Austria,S,100,"nlp, scala, tensorflow, gcp",PhD,7,Manufacturing,2024-01-24
AI02524,Data Analyst,95678,SE,FT,Israel,S,0,"azure, spark, hadoop, mathematics",Bachelor,5,Healthcare,2024-10-18
AI02525,AI Architect,84512,MI,FL,United Kingdom,S,100,"sql, mathematics, git, python",Associate,2,Telecommunications,2024-12-17
AI02526,Deep Learning Engineer,115485,EX,FT,China,S,100,"hadoop, linux, git",Associate,18,Automotive,2024-06-06
AI02527,Machine Learning Engineer,108846,MI,FL,Netherlands,L,50,"git, nlp, scala, statistics",Master,2,Real Estate,2024-08-15
AI02528,Autonomous Systems Engineer,73838,EN,CT,Singapore,S,50,"hadoop, sql, kubernetes",PhD,0,Automotive,2024-06-19
AI02529,AI Research Scientist,49600,EN,FL,Israel,L,0,"gcp, tensorflow, azure, java, python",Bachelor,1,Consulting,2024-06-13
AI02530,Head of AI,219397,EX,PT,Sweden,L,100,"mlops, tensorflow, deep learning",Master,15,Government,2024-04-06
AI02531,Data Engineer,121792,MI,FT,Denmark,L,100,"python, sql, computer vision",Bachelor,3,Media,2024-02-19
AI02532,NLP Engineer,82511,EN,FL,Switzerland,M,0,"scala, tableau, spark, sql, data visualization",Master,0,Telecommunications,2024-02-18
AI02533,AI Specialist,55779,MI,FL,Israel,S,100,"java, linux, kubernetes",Associate,3,Transportation,2024-02-08
AI02534,Machine Learning Engineer,231259,SE,PT,Switzerland,L,0,"tensorflow, pytorch, hadoop, mathematics",PhD,8,Media,2025-01-14
AI02535,Machine Learning Researcher,107206,MI,PT,United States,L,0,"kubernetes, python, java",PhD,2,Technology,2024-02-14
AI02536,AI Research Scientist,132308,MI,FT,Switzerland,L,50,"pytorch, sql, statistics, r, azure",Master,3,Telecommunications,2024-06-01
